stage,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Stromal
24hpf,0,0,0,1,1,0,0
21Day,0.739973720528564,0,0,0,0.369986860264282,0,0
3Month,1.35222108638074,0.104017006644673,0,0.832136053157381,0,0,0
22Month,1.6397931838576,0,0.273298863976266,0.819896591928799,0,0.136649431988133,0.136649431988133
