stage,Epithelial,Erythroid,Muscle,Neuron,Stromal
24hpf,1,0,2,0,1
72hpf,0,0,0.563696112006446,0,0
21Day,0,0.369986860264282,0.739973720528564,1.47994744105713,0
22Month,0.273298863976266,0,0,0,0
