stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Stromal
24hpf,60,0,1,1,17,1,24
72hpf,3.10032861603546,0,0,0,0,0,0
21Day,1.84993430132141,0.369986860264282,0,0.369986860264282,0,0,0
3Month,0.520085033223363,0,0,0.104017006644673,0,0,0
