stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,78,0,2,2,152,10
72hpf,0.281848056003223,0.563696112006446,0,0,0,1.12739222401289,0.563696112006446
21Day,0,0,0,0,0,0,0.369986860264282
3Month,0,0,0.208034013289345,0,0,0,0
