stage,Epithelial,Germ,Immune,Neuron,Stromal
24hpf,0,0,0,2,0
72hpf,0.563696112006446,0,0,0.563696112006446,0.281848056003223
3Month,0.728119046512708,1.97632312624878,0.208034013289345,0,0.208034013289345
