stage,Epithelial,Erythroid,Germ,Immune,Neuron
24hpf,0,0,0,2,0
72hpf,0.281848056003223,0,0,0,0.84554416800967
21Day,0.369986860264282,0.369986860264282,0,0,0
3Month,0.312051019934018,0,0.312051019934018,0,0
