stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
21Day,0.369986860264282,0,0,0,0.369986860264282,0,0,0
3Month,1.97632312624878,0.104017006644673,0.312051019934018,0,0,0,0.104017006644673,0.104017006644673
22Month,5.87592557548972,0,1.36649431988133,0.136649431988133,0,0.409948295964399,0.136649431988133,0.409948295964399
