stage,Erythroid,Germ,Neuron,Stromal
24hpf,0,0,4,3
72hpf,0,0,0.563696112006446,0.563696112006446
21Day,0.739973720528564,0,0.739973720528564,0.369986860264282
3Month,0,0.312051019934018,0,0.104017006644673
