stage,Epithelial,Erythroid,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4,0,0,0
72hpf,0.281848056003223,0.281848056003223,0.281848056003223,5.35511306406124,0,0,0.281848056003223
21Day,0.739973720528564,0,0,4.43984232317139,0,0.739973720528564,0
22Month,2.18639091181013,0,0,0,0.136649431988133,0.136649431988133,0
