stage,Endothelial,Epithelial,Germ,Immune,Neuron,Other,Stromal
24hpf,0,1,0,0,1,0,0
72hpf,0,0.281848056003223,0,0,0.281848056003223,0,0
21Day,0,2.58990802184998,0,0,0,0,0
3Month,0.104017006644673,5.92896937874634,0.208034013289345,0.416068026578691,0,0,0.104017006644673
22Month,0,0.546597727952532,0.136649431988133,0,0,0.136649431988133,0
