stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,9,104,3,0,29,24,743,218,112
72hpf,0,11.2739222401289,0.281848056003223,0,0,0,2.25478444802579,0.563696112006446,0.281848056003223
21Day,0,0.369986860264282,0,0,0,0,0,0,0.369986860264282
3Month,0,0.624102039868036,0,0.624102039868036,0.832136053157381,0.104017006644673,0,0,5.61691835881232
22Month,0,1.09319545590506,0,0.956546023916932,0,0,0.136649431988133,0,1.6397931838576
