stage,Epithelial,Germ,Immune,Muscle,Stromal
72hpf,0,0,0,0,0.281848056003223
21Day,0,0,0,0.369986860264282,0
3Month,0.104017006644673,0.312051019934018,0.104017006644673,0,0
