stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,1,0,3,0,1
72hpf,0,0,0,0,1.40924028001612,0,0.281848056003223
21Day,0,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282
3Month,0,0,0,0.208034013289345,0,0,0
