stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,1,0,0,0
72hpf,0,1.40924028001612,0.281848056003223,0,0.281848056003223,1.12739222401289,0.281848056003223,0,0
21Day,0,0,0.369986860264282,0,1.84993430132141,0.369986860264282,0,0,0.739973720528564
3Month,0,2.91247618605083,0.104017006644673,1.66427210631476,10.4017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0.956546023916932,0,0.136649431988133,2.32304034379826,0,0,0,0.136649431988133
