stage,Epithelial,Erythroid,Muscle,Neuron,Other
21Day,0,0.369986860264282,0,0.369986860264282,0
3Month,0.104017006644673,0,0.104017006644673,0,0
22Month,8.74556364724052,0,0,0,0.683247159940666
