stage,Epithelial,Immune,Neuron,Other,Secretory,Stromal
24hpf,1,0,2,0,0,0
72hpf,0.281848056003223,0,0,0,0,0
21Day,0,0,0,0,1.10996058079285,0
3Month,0.936153059802054,0,0,0,0.104017006644673,0.104017006644673
22Month,2.8696380717508,0.409948295964399,0,0.136649431988133,0,0
