stage,Epithelial,Immune,Neuron,Other,Stromal
24hpf,0,0,1,0,0
72hpf,0,0,0.281848056003223,0,0
22Month,1.50314375186946,0.546597727952532,0,0.136649431988133,0.136649431988133
