stage,Endothelial,Epithelial,Germ,Immune,Neuron
72hpf,0,0,0,0,1.40924028001612
21Day,0,0,0,0.369986860264282,1.10996058079285
22Month,0.136649431988133,3.55288523169146,0.136649431988133,0.683247159940666,0
