stage,Endothelial,Epithelial,Germ,Neuron,Secretory,Stromal
24hpf,0,0,0,1,0,1
72hpf,0,0.563696112006446,0,0,0,1.69108833601934
21Day,0,0,0,0.739973720528564,0,0.739973720528564
3Month,0,0,0.104017006644673,0.104017006644673,0.104017006644673,0
22Month,0.136649431988133,0.273298863976266,0,0,0,0
