stage,Epithelial,Germ,Neuron,Other,Stromal
24hpf,0,0,1,0,1
72hpf,0,0,0.563696112006446,0,0
21Day,0,0,0.369986860264282,0,0
22Month,0.546597727952532,0.136649431988133,0,0.136649431988133,0
