stage,Epithelial,Germ,Immune,Neuron,Secretory
72hpf,0.563696112006446,0,0,2.53663250402901,0
21Day,0.739973720528564,0,0,1.84993430132141,0
3Month,1.35222108638074,0.104017006644673,0.104017006644673,0,0.208034013289345
