stage,Epithelial,Erythroid,Germ,Immune,Neuron,Stromal
24hpf,1,0,0,0,2,0
72hpf,0,0.563696112006446,0,0,1.97293639202256,0.281848056003223
21Day,0,0,0,0,0,0.369986860264282
3Month,0.208034013289345,0,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673
