stage,Endothelial,Epithelial,Immune,Neuron,Other,Stromal
24hpf,0,0,0,1,1,1
72hpf,0.281848056003223,0.563696112006446,0,0.281848056003223,0,0
21Day,0.739973720528564,3.32988174237854,0,0,0,0
3Month,0.208034013289345,11.0258027043353,0.416068026578691,0,0,0.104017006644673
22Month,0,7.78901762332359,0,0,0.136649431988133,0.136649431988133
