stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Stromal
72hpf,0,0,0,0,0,1.69108833601934,0,0.281848056003223
21Day,0,0,0,0,0,1.47994744105713,0,0
22Month,0.273298863976266,0.683247159940666,0.136649431988133,0.409948295964399,0.409948295964399,0.409948295964399,0.136649431988133,0
