stage,Epithelial,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,2,1
72hpf,0,0,0,0.563696112006446,0.281848056003223
21Day,0,0,0.739973720528564,0,0
22Month,0.819896591928799,0.136649431988133,0,0,0.136649431988133
