stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory
24hpf,2,0,1,1,6,0,0
72hpf,0.84554416800967,0,0,0,0.84554416800967,0.281848056003223,0
21Day,0,0,0,0,0.369986860264282,0,0
3Month,0.104017006644673,0.104017006644673,0,0,0,0,0.104017006644673
