stage,Epithelial,Erythroid,Germ,Muscle,Neuron,Stromal
24hpf,0,0,0,0,2,1
72hpf,0.281848056003223,0,0,0,1.69108833601934,0
21Day,0.369986860264282,0.369986860264282,0,0,0.369986860264282,0.369986860264282
3Month,0,0,0.104017006644673,0.104017006644673,0,0
