stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,11,0,2
72hpf,0,0,0,0.563696112006446,0.281848056003223,0
22Month,0.136649431988133,0.546597727952532,0.273298863976266,0,0,0
