stage,Endothelial,Epithelial,Germ,Immune,Muscle,Stromal
24hpf,0,0,0,1,0,0
72hpf,0.281848056003223,0,0,0.281848056003223,0,0
21Day,0,0,0,0,0,0.739973720528564
3Month,0,0.624102039868036,0.312051019934018,0.520085033223363,0.312051019934018,0.208034013289345
22Month,0,0.273298863976266,0,0,0,0
