stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory
24hpf,0,0,0,0,0,4,0
72hpf,0,0.281848056003223,0,0.281848056003223,0,1.97293639202256,0
21Day,0.369986860264282,0,0,0,0.369986860264282,1.47994744105713,0.369986860264282
3Month,0,0.312051019934018,0.208034013289345,0,0,0,0
22Month,0,0.409948295964399,0,0,0,0,0
