stage,Epithelial,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,9,0,1
72hpf,0,0,0.84554416800967,0,1.40924028001612
21Day,0.369986860264282,0,0,0,1.47994744105713
3Month,0.104017006644673,0,0,0.104017006644673,0
