stage,Epithelial,Erythroid,Germ,Immune,Neuron,Other
24hpf,0,0,0,0,1,0
72hpf,1.69108833601934,0,0,0,0.281848056003223,0
21Day,7.39973720528565,0.369986860264282,0,0,0.369986860264282,0
3Month,0.520085033223363,0,0,0,0,0
22Month,1.91309204783386,0,0.136649431988133,0.273298863976266,0,0.136649431988133
