stage,Erythroid,Germ,Immune,Muscle,Neuron
72hpf,0,0,0,0.281848056003223,1.12739222401289
21Day,0.369986860264282,0,0,0,0.369986860264282
22Month,0,0.136649431988133,0.136649431988133,0,0
