stage,Epithelial,Erythroid,Muscle,Neuron,Stromal
24hpf,0,0,1,0,1
72hpf,0,0.281848056003223,0,0,0
21Day,0.739973720528564,0,1.47994744105713,0,0
3Month,0.416068026578691,0,0,0.104017006644673,0
