stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,1,0,1,0,0
72hpf,0,0,0,0.281848056003223,0,0,0
22Month,3.55288523169146,0.136649431988133,0,0,0,0.409948295964399,0.136649431988133
