stage,Epithelial,Neuron,Other,Secretory
24hpf,0,1,0,0
21Day,0,0.739973720528564,0,0
3Month,0.208034013289345,0,0,0.104017006644673
22Month,0.136649431988133,0,0.136649431988133,0
