stage,Endothelial,Epithelial,Immune,Neuron
24hpf,0,0,0,1
72hpf,0,0,0,2.81848056003223
21Day,0,0,0,0.739973720528564
22Month,0.136649431988133,0.136649431988133,0.136649431988133,0
