stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,1,0,0,0,0,3,0,0
72hpf,0,0,0,0.281848056003223,0.281848056003223,0,0,0
21Day,0,0,0,0.739973720528564,0,0,0,0
3Month,0,0.208034013289345,0.312051019934018,0.624102039868036,0,0,0,0.104017006644673
22Month,0.273298863976266,1.6397931838576,0.136649431988133,1.09319545590506,0.136649431988133,0,0.273298863976266,0.273298863976266
