stage,Epithelial,Immune,Neuron,Secretory
24hpf,1,0,2,0
72hpf,0,0,0.84554416800967,0
21Day,0.369986860264282,0,0.739973720528564,0
3Month,0.208034013289345,0,0,0
22Month,0,0.136649431988133,0,0.136649431988133
