stage,Epithelial,Erythroid,Germ,Muscle,Neuron,Stromal
24hpf,0,0,0,0,1,0
72hpf,0,0,0,0.563696112006446,0,0
21Day,0,0,0,1.10996058079285,0,0
3Month,0.416068026578691,0.104017006644673,0.104017006644673,0,0,0.104017006644673
