stage,Endothelial,Epithelial,Erythroid,Immune,Neuron,Stromal
24hpf,0,1,1,3,4,1
72hpf,0.281848056003223,0,0,0,1.12739222401289,0.281848056003223
21Day,0,0.739973720528564,0,0,0,0
