stage,Epithelial,Germ,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,0,0.281848056003223
21Day,0,0,0,0.369986860264282,0,0,0
3Month,0.208034013289345,7.80127549835045,0.208034013289345,0,0,0.104017006644673,0
22Month,0,0,0,0,0.136649431988133,0,0
