stage,Epithelial,Germ,Neuron,Stromal
24hpf,0,0,13,0
72hpf,0,0,3.6640247280419,0
21Day,0,0,2.21992116158569,0
3Month,0.208034013289345,0.936153059802054,0,0.104017006644673
