stage,Epithelial,Germ,Neuron,Stromal
24hpf,0,0,6,3
72hpf,0,0,3.94587278404512,0
21Day,0,0,1.84993430132141,0.369986860264282
3Month,0.312051019934018,0.104017006644673,0,0.104017006644673
