stage,Epithelial,Erythroid,Immune,Other,Stromal
24hpf,1,0,0,0,0
72hpf,1.12739222401289,0,0,0,0
21Day,2.21992116158569,0,0,0,0
22Month,0.273298863976266,0.136649431988133,0.273298863976266,0.273298863976266,0.136649431988133
