stage,Epithelial,Germ,Immune,Neuron,Other,Stromal
24hpf,0,0,0,0,0,1
72hpf,0,0,0,3.6640247280419,0,0
21Day,0,0,0.369986860264282,0.739973720528564,0,0
3Month,0.312051019934018,0.208034013289345,0,0,0,0
22Month,1.09319545590506,0,0.273298863976266,0,0.136649431988133,0
