stage,Epithelial,Erythroid,Germ,Stromal
24hpf,1,0,0,0
72hpf,1.69108833601934,0,0,0
21Day,2.21992116158569,0,0,0.739973720528564
3Month,0.208034013289345,0,0.104017006644673,0
22Month,0.273298863976266,0.136649431988133,0,0
