stage,Epithelial,Immune,Other,Secretory,Stromal
24hpf,0,1,0,0,1
72hpf,0,0.84554416800967,0,0,0
21Day,0,1.10996058079285,0,0.369986860264282,0
22Month,0.546597727952532,0,0.136649431988133,0,0
