stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,1,1,0,2
72hpf,0,0,0,0.281848056003223,0.281848056003223,0,0
22Month,0.956546023916932,0.136649431988133,0.273298863976266,0,0,0.136649431988133,0
