stage,Endothelial,Epithelial,Erythroid,Immune,Neuron,Other,Stromal
24hpf,0,1,0,0,2,0,0
72hpf,0,0,0,0,0.281848056003223,0,0
21Day,0,0.369986860264282,0.369986860264282,0,0,0,0.739973720528564
22Month,0.136649431988133,1.50314375186946,0,0.136649431988133,0,0.136649431988133,0.136649431988133
