stage,Epithelial,Erythroid,Immune,Neuron
24hpf,0,0,0,1
72hpf,0,0,0,0.281848056003223
3Month,0.416068026578691,0,0.104017006644673,0.208034013289345
22Month,0.546597727952532,0.136649431988133,0.136649431988133,0
