stage,Epithelial,Immune,Neuron,Other,Stromal
24hpf,0,0,1,0,0
72hpf,0,0,0.84554416800967,0,0.281848056003223
21Day,0,0,0.369986860264282,0,0
22Month,0.819896591928799,0.136649431988133,0,0.546597727952532,0
