stage,Endothelial,Epithelial,Erythroid,Immune,Neuron,Secretory
24hpf,0,1,0,0,0,0
72hpf,0,14.3742508561644,0,0,0.563696112006446,0
21Day,0,16.6494087118927,0.739973720528564,0,0.739973720528564,0.369986860264282
3Month,0.416068026578691,2.49640815947214,0,0.208034013289345,0,0
