stage,Endothelial,Epithelial,Germ,Immune,Other,Stromal
24hpf,0,0,0,0,1,0
3Month,0,0.520085033223363,0,0.104017006644673,0,0
22Month,0.136649431988133,1.36649431988133,0.136649431988133,0,0,0.273298863976266
