stage,Endothelial,Epithelial,Erythroid,Germ,Neuron,Stromal
24hpf,1,2,1,0,23,2
72hpf,0,0.84554416800967,0,0,1.97293639202256,1.69108833601934
21Day,0,0,0.369986860264282,0,0,0.369986860264282
3Month,0,0,0,0.104017006644673,0,0
22Month,0,0,0,2.4596897757864,0,0
