stage,Endothelial,Epithelial,Immune,Neuron,Secretory,Stromal
24hpf,0,0,0,7,0,0
72hpf,0.281848056003223,0,0.563696112006446,2.53663250402901,0.281848056003223,1.12739222401289
21Day,0,0,0,1.47994744105713,0,2.95989488211426
22Month,0,0.683247159940666,0,0,0,0
