stage,Endothelial,Epithelial,Germ,Immune,Neuron,Other,Secretory
24hpf,0,0,0,0,3,0,0
21Day,0,0.739973720528564,0,0.369986860264282,0,0,0
3Month,0,1.04017006644673,0.104017006644673,0.104017006644673,0,0,0.104017006644673
22Month,0.136649431988133,3.96283352765586,0,0.273298863976266,0,0.273298863976266,0
