stage,Epithelial,Erythroid,Germ,Neuron
24hpf,0,0,0,2
72hpf,0,0.281848056003223,0,1.40924028001612
21Day,0.369986860264282,0,0,1.10996058079285
3Month,0.520085033223363,0,0.104017006644673,0
