stage,Endothelial,Epithelial,Germ,Immune,Secretory,Stromal
72hpf,0,0.281848056003223,0,0,0,0
21Day,0,0.369986860264282,0,0.369986860264282,0,0
3Month,0.104017006644673,24.2359625482087,0.104017006644673,0.416068026578691,0.208034013289345,0.312051019934018
