stage,Epithelial,Immune,Neuron,Other,Stromal
24hpf,0,0,1,0,0
21Day,1.84993430132141,1.84993430132141,0.369986860264282,0,0.739973720528564
3Month,0.416068026578691,0.208034013289345,0,0,0
22Month,1.91309204783386,0.546597727952532,0.136649431988133,0.136649431988133,0
