stage,Endothelial,Epithelial,Germ,Immune,Neuron,Secretory
24hpf,0,0,0,0,2,0
72hpf,0,0,0,0,0.563696112006446,0
21Day,0.369986860264282,0,0,0,0.369986860264282,0
3Month,0,0,0.832136053157381,0.104017006644673,0,0.104017006644673
22Month,0,0.273298863976266,0.273298863976266,0,0,0
