stage,Epithelial,Erythroid,Neuron,Other,Stromal
24hpf,0,0,5,0,0
72hpf,0,0.281848056003223,9.30098584810637,0,1.69108833601934
21Day,0.369986860264282,0,1.10996058079285,0,0.739973720528564
3Month,0.312051019934018,0,0,0,0
22Month,0,0,0,0.136649431988133,0
