stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Other,Secretory
24hpf,0,0,0,0,1,0,0,0
3Month,0,20.3873333023558,0.104017006644673,0.520085033223363,0.520085033223363,0.312051019934018,0,0.208034013289345
22Month,0.136649431988133,9.42881080718118,0,0,0.273298863976266,0,0.819896591928799,0
