stage,Endothelial,Epithelial,Erythroid,Neuron,Stromal
24hpf,0,1,0,1,0
72hpf,0.281848056003223,0.563696112006446,0,1.12739222401289,0
21Day,0,0,0.369986860264282,0.369986860264282,0.369986860264282
